,state,latitude,longitude,Distance to Salt Cavern [km],Salt Cavern Name
29590,Kansas,38.165,-99.404,685.5206273034734,SALADO
29591,California,34.354,-119.093,1522.5319573542452,SALADO
29592,Montana,44.699,-112.692,915.8366216214688,ASQUITH
29593,Missouri,37.182,-92.486,517.8012315526458,ARCADIA
29594,Utah,40.111,-110.328,1066.530548180511,SALADO
29595,Wyoming,41.769,-105.953,1049.2126654122053,SALADO
29596,Minnesota,48.339,-93.6,924.3423652359816,LACEY STORAGE
29597,NewYork,43.691,-76.002,159.30626829309594,SENECA LAKE STORAGE
29598,Maine,47.185,-68.255,864.209196767339,SENECA LAKE STORAGE
29599,Florida,27.154,-82.103,732.7028305752686,MCINTOSH SALT DOME
29600,Michigan,44.668,-84.138,233.6933623195848,TIPPERARY - GODERICH
29601,NorthDakota,47.076,-97.839,876.6904065490457,ASQUITH
29602,Kentucky,37.858,-82.837,145.45447380805516,SALTVILLE STORAGE
29603,Wyoming,44.682,-107.685,824.4627396763681,ASQUITH
29604,Florida,30.731,-86.502,155.73589990433618,MCINTOSH SALT DOME
29605,Tennessee,36.258,-84.785,277.9874836577965,SALTVILLE STORAGE
29606,Arizona,32.375,-112.557,905.9026172744392,KEYSTONE
29607,Kentucky,38.536,-82.702,203.21022718396216,SALTVILLE STORAGE
29608,Georgia,34.63,-85.445,414.33970109229256,SALTVILLE STORAGE
29609,Louisiana,32.183,-93.879,98.81116964232478,ARCADIA
29610,Wyoming,41.488,-105.761,1014.7888367054492,SALADO
29611,Nevada,41.768,-114.751,1281.3414284466985,ASQUITH
29612,Texas,30.714,-102.832,140.45163470551242,KEYSTONE
29613,Texas,29.808,-97.044,121.64256368964608,WILSON (BOLING)
29614,California,39.918,-120.227,1681.5852330167545,ASQUITH
29615,Nebraska,42.623,-103.091,1097.1812728330212,ASQUITH
29616,Michigan,42.058,-85.977,78.3052522822523,LACEY STORAGE
29617,Minnesota,43.67,-95.0,807.8315737870196,LACEY STORAGE
29618,Texas,30.851,-105.241,250.2044058897721,KEYSTONE
29619,Nebraska,41.095,-102.335,937.9239415972238,SALADO
29620,Colorado,40.097,-107.283,917.9097055985868,SALADO
29621,Nevada,40.735,-115.035,1396.1365147286538,ASQUITH
29622,Texas,33.329,-102.298,89.30583536569328,SALADO
29623,NorthDakota,48.955,-103.734,427.1465424880062,ASQUITH
29624,Arizona,31.933,-110.519,714.5036410212473,KEYSTONE
29625,Utah,37.951,-113.523,1136.385032100774,SALADO
29626,Texas,33.454,-98.92,330.8731484422976,BETHEL
29627,Texas,31.504,-105.832,277.13115424662755,KEYSTONE
29628,NorthDakota,46.289,-101.947,750.3121420034711,ASQUITH
29629,NewYork,43.595,-76.034,148.67768760883504,SENECA LAKE STORAGE
29630,Wyoming,42.306,-110.086,1109.0152707716773,ASQUITH
29631,Wyoming,41.863,-108.495,1138.963222060142,SALADO
29632,Texas,36.458,-100.679,465.4736888577471,SALADO
29633,California,40.151,-120.614,1677.664577086671,ASQUITH
29634,Michigan,43.297,-85.469,93.88278816460326,LACEY STORAGE
29635,Kansas,37.023,-97.565,589.1628933414938,BETHEL
29636,Florida,30.317,-82.279,558.6781481865402,MCINTOSH SALT DOME
29637,Georgia,32.201,-82.96,490.2643667749202,MCINTOSH SALT DOME
29638,Oklahoma,36.048,-96.732,467.2964246871656,BETHEL
29639,Minnesota,47.644,-92.979,838.6241648752521,LACEY STORAGE
29640,Michigan,45.33,-85.106,317.48850911428747,LACEY STORAGE
29641,Montana,46.726,-105.041,616.9893107904609,ASQUITH
29642,Washington,46.695,-121.315,1183.5206602276644,ASQUITH
29643,Kentucky,38.107,-84.473,276.07668604654503,SALTVILLE STORAGE
29644,Texas,36.066,-100.653,427.7398999926998,SALADO
29645,SouthDakota,45.312,-98.409,992.67720201773,ASQUITH
29646,Texas,34.05,-98.813,361.5484089356891,BETHEL
29647,Washington,47.159,-119.025,1012.4476222299818,ASQUITH
29648,California,33.559,-114.824,1124.7396140945864,SALADO
29649,SouthDakota,45.368,-100.288,903.782534771172,ASQUITH
29650,NewMexico,34.762,-104.821,298.84530452712164,SALADO
29651,California,38.685,-121.946,1852.4083608608307,SALADO
29652,NorthDakota,48.709,-99.55,661.6057563712491,ASQUITH
29653,Texas,29.909,-95.184,35.76037035849263,PIERCE JUNCTION SALT DOME
29654,Texas,30.909,-95.676,99.87754939812714,DAYTON NORTH
29655,Idaho,45.094,-114.387,939.7847080230836,ASQUITH
29656,NorthCarolina,35.609,-82.183,143.79981417513633,SALTVILLE STORAGE
29657,Texas,30.088,-101.405,256.6104603594468,KEYSTONE
29658,Colorado,40.6,-104.318,892.112733749197,SALADO
29659,Michigan,46.684,-90.148,610.2294792692079,LACEY STORAGE
29660,Wyoming,43.249,-104.224,1008.065444175572,ASQUITH
29661,Georgia,31.712,-85.097,281.75454263565405,MCINTOSH SALT DOME
29662,Arizona,34.197,-110.85,766.3737086224089,SALADO
29663,Florida,30.048,-84.46,366.0394698784984,MCINTOSH SALT DOME
29664,Texas,31.602,-96.942,102.39701925724768,BETHEL
29665,SouthDakota,45.611,-97.95,989.176475310643,ASQUITH
29666,Pennsylvania,40.517,-76.122,220.6029268496302,SENECA LAKE STORAGE
29667,Florida,28.225,-80.929,763.0972587750491,MCINTOSH SALT DOME
29668,Texas,35.795,-102.387,350.85143996033,SALADO
29669,Oregon,45.955,-123.779,1385.742840262879,ASQUITH
29670,Oregon,42.233,-117.78,1354.42544034933,ASQUITH
29671,Iowa,41.627,-96.062,902.638960832822,LACEY STORAGE
29672,Kansas,38.728,-100.277,712.1317237514542,SALADO
29673,Pennsylvania,39.883,-75.881,293.92892501901247,SENECA LAKE STORAGE
29674,Louisiana,30.588,-93.673,73.56410339617375,SPINDLETOP
29675,Kansas,38.966,-98.599,797.2585918932142,SALADO
29676,Minnesota,47.662,-94.117,906.990676169704,LACEY STORAGE
29677,Michigan,42.431,-84.417,65.43306524490882,LACEY STORAGE
29678,California,40.697,-123.087,1751.5087354830514,ASQUITH
29679,Oregon,43.983,-120.628,1342.603700426118,ASQUITH
29680,Georgia,33.436,-84.311,424.1634727170526,MCINTOSH SALT DOME
29681,NorthCarolina,36.088,-81.129,103.30404234478686,SALTVILLE STORAGE
29682,Texas,29.305,-97.283,114.97082907133304,MARKHAM
29683,Texas,31.956,-99.371,326.87213171203626,BETHEL
29684,Virginia,37.279,-77.931,344.5970536545622,SALTVILLE STORAGE
29685,Oklahoma,35.105,-99.922,381.655829397332,SALADO
29686,Montana,47.142,-114.723,772.0187315092784,ASQUITH
29687,Texas,30.58,-98.683,301.0327528257204,BETHEL
29688,Wyoming,41.127,-107.908,1043.8074040441584,SALADO
29689,Missouri,37.455,-91.782,556.258925245695,ARCADIA
29690,Tennessee,35.268,-88.971,378.04043296946753,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
29691,Kansas,38.012,-95.92,667.111711159511,ARCADIA
29692,Wyoming,41.766,-110.56,1175.2855748330462,ASQUITH
29693,Oklahoma,34.173,-97.239,281.727766181608,BETHEL
29694,Nebraska,40.353,-97.214,946.2387928444996,BETHEL
29695,SouthDakota,45.219,-98.093,1016.0251417157504,ASQUITH
29696,Montana,46.883,-111.702,663.8076577785691,ASQUITH
29697,Idaho,47.235,-115.578,809.0689471749345,ASQUITH
29698,Idaho,42.012,-115.883,1297.5149754243353,ASQUITH
29699,Wisconsin,45.972,-92.433,695.3978898273623,LACEY STORAGE
29700,Oregon,44.864,-119.559,1213.0078112368053,ASQUITH
29701,Mississippi,30.706,-89.023,65.10342856612009,SOUTHERN PINES ENERGY CENTER
29702,Texas,30.493,-93.926,53.95940766629536,SPINDLETOP
29703,Tennessee,35.66,-84.747,298.7972862446586,SALTVILLE STORAGE
29704,Missouri,39.958,-94.342,814.6296659448011,LACEY STORAGE
29705,Michigan,43.793,-83.081,107.91085478004186,MARYSVILLE STORAGE SYSTEM
29706,Oregon,43.328,-119.11,1317.973734363317,ASQUITH
29707,Wyoming,41.43,-105.163,996.167128358646,SALADO
29708,Indiana,38.792,-85.628,401.4801675576018,SALTVILLE STORAGE
29709,Colorado,37.068,-102.507,490.6946490141217,SALADO
29710,NewMexico,33.093,-105.918,294.4101375169764,SALADO
29711,Illinois,41.386,-89.612,384.4911187978959,LACEY STORAGE
29712,Georgia,32.761,-84.55,367.3650511392591,MCINTOSH SALT DOME
29713,Montana,48.907,-112.278,504.1423916457432,ASQUITH
29714,Tennessee,36.381,-87.767,520.3129711261128,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
29715,Nevada,39.115,-119.632,1675.675134851515,SALADO
29716,Vermont,43.419,-72.83,350.20245789525694,SENECA LAKE STORAGE
29717,Kansas,39.869,-95.631,850.42921863689,ARCADIA
29718,Arizona,36.415,-112.298,964.7785002287968,SALADO
29719,California,32.818,-115.683,1199.9404591817774,KEYSTONE
29720,NorthCarolina,34.593,-78.763,370.6294698560417,SALTVILLE STORAGE
29721,Iowa,41.023,-93.731,726.4546062643542,LACEY STORAGE
29722,Idaho,43.146,-112.418,1067.8539180306875,ASQUITH
29723,SouthDakota,44.838,-97.305,1009.319041125555,LACEY STORAGE
29724,Colorado,37.164,-104.307,518.7369491121212,SALADO
29725,NewMexico,32.748,-108.598,537.4476367289625,KEYSTONE
29726,Wyoming,43.944,-108.311,909.3907550150196,ASQUITH
29727,Idaho,44.33,-117.133,1132.7522479388967,ASQUITH
29728,Montana,45.501,-112.603,832.2561679044163,ASQUITH
29729,Oregon,45.049,-123.181,1409.8984075506655,ASQUITH
29730,Missouri,40.247,-94.046,779.1348215190504,LACEY STORAGE
29731,Missouri,37.799,-93.841,590.9177198785281,ARCADIA
29732,Idaho,43.033,-112.54,1083.0186519178017,ASQUITH
29733,Oregon,45.789,-116.699,985.229493139302,ASQUITH
29734,Arizona,33.583,-111.779,842.6070940314612,SALADO
29735,Nebraska,40.915,-98.824,983.4452571876274,SALADO
29736,Mississippi,31.528,-89.454,8.289479706855756,EMINENCE
29737,Maine,44.843,-70.501,582.1135248837145,SENECA LAKE STORAGE
29738,Louisiana,31.452,-92.379,78.2065131857401,PINE PRAIRIE
29739,Texas,32.788,-94.635,156.22160009733756,BETHEL
29740,SouthDakota,44.657,-103.488,871.1134916939609,ASQUITH
29741,Virginia,36.741,-76.963,429.2400368622985,SALTVILLE STORAGE
29742,Colorado,39.936,-103.944,814.555748752864,SALADO
29743,Oklahoma,34.613,-99.894,347.5080263851293,SALADO
29744,SouthDakota,43.436,-99.546,1119.439402195312,ASQUITH
29745,NorthCarolina,34.531,-79.047,357.21533316726936,SALTVILLE STORAGE
29746,NorthDakota,47.069,-98.322,850.6649137007853,ASQUITH
29747,Oregon,43.926,-122.663,1462.012823158674,ASQUITH
29748,Washington,47.884,-117.478,870.867251366406,ASQUITH
29749,SouthDakota,45.568,-102.817,793.5422251240243,ASQUITH
29750,Wyoming,41.298,-110.303,1167.2914412013968,SALADO
29751,Colorado,38.408,-103.2,639.5599644086495,SALADO
29752,SouthDakota,43.85,-98.351,1078.3898314190903,LACEY STORAGE
29753,Idaho,43.291,-111.079,1020.0005587158493,ASQUITH
29754,Texas,31.585,-101.387,155.16165686263113,KEYSTONE
29755,Iowa,41.231,-94.747,803.4257170674498,LACEY STORAGE
29756,Washington,47.917,-119.339,983.5938375367856,ASQUITH
29757,Nevada,39.197,-116.027,1393.8470746774658,SALADO
29758,Mississippi,33.545,-90.055,197.42156153259816,BOND SALT DOME
29759,Colorado,40.759,-104.921,919.0058806598914,SALADO
29760,Indiana,41.476,-86.07,131.73340641032206,LACEY STORAGE
29761,Nebraska,41.172,-102.782,945.5050471748272,SALADO
29762,Washington,46.8,-118.054,980.1167261333176,ASQUITH
29763,SouthDakota,45.333,-101.381,864.7502396354685,ASQUITH
29764,Illinois,38.143,-89.366,596.5083331632896,LACEY STORAGE
29765,Wyoming,44.74,-106.917,817.5837549803607,ASQUITH
29766,Illinois,40.649,-90.702,500.7894172129825,LACEY STORAGE
29767,NewMexico,32.632,-104.045,115.363662916686,SALADO
29768,California,38.539,-120.58,1733.5793108716707,SALADO
29769,Iowa,40.811,-92.867,663.8147176040684,LACEY STORAGE
29770,NewMexico,33.532,-108.736,561.1575924349158,SALADO
29771,Arizona,36.46,-112.723,1001.903549725003,SALADO
29772,Louisiana,31.724,-91.602,63.13015214514444,PERRYVILLE
29773,Minnesota,46.598,-96.546,985.29089286406,ASQUITH
29774,Colorado,40.206,-107.157,923.8895794208356,SALADO
29775,Iowa,43.406,-91.371,513.2641549017195,LACEY STORAGE
29776,Mississippi,34.588,-89.171,301.5145288063946,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
29777,Alabama,34.868,-87.278,382.92820454078816,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
29778,Colorado,40.768,-104.776,917.4322013342132,SALADO
29779,Arkansas,34.036,-92.642,169.15372846827265,ARCADIA
29780,Missouri,37.097,-93.04,507.0469313353496,ARCADIA
29781,Idaho,44.456,-116.233,1079.328907225734,ASQUITH
29782,Minnesota,44.447,-94.679,796.5114866100365,LACEY STORAGE
29783,NorthDakota,47.641,-99.158,761.0590937169758,ASQUITH
29784,Michigan,44.007,-85.806,177.0941888676609,LACEY STORAGE
29785,SouthCarolina,33.758,-80.824,354.8899934917024,SALTVILLE STORAGE
29786,Michigan,43.05,-82.479,13.546370080958209,MARYSVILLE STORAGE SYSTEM
29787,SouthDakota,45.875,-99.536,889.8462945367197,ASQUITH
29788,Florida,26.685,-80.859,861.642284779675,MCINTOSH SALT DOME
29789,Wyoming,43.696,-106.423,935.1557724251596,ASQUITH
29790,Missouri,37.192,-92.898,517.4540807109688,ARCADIA
29791,Missouri,38.352,-92.284,648.7006347626968,ARCADIA
29792,Idaho,42.263,-115.509,1258.5999422711038,ASQUITH
29793,Idaho,48.873,-116.842,770.4578240329237,ASQUITH
29794,Iowa,41.783,-92.671,621.4206465861821,LACEY STORAGE
29795,Arkansas,33.74,-92.656,136.54404355997522,ARCADIA
29796,Texas,30.501,-97.554,205.8592924643651,WILSON (BOLING)
29797,NewMexico,34.718,-106.681,425.3349872624864,SALADO
29798,Idaho,44.521,-114.995,1019.2201650687904,ASQUITH
29799,Texas,30.674,-98.937,317.7477418648808,BETHEL
29800,Montana,45.406,-108.46,748.8578662894978,ASQUITH
29801,Texas,30.997,-104.627,192.0180881846653,KEYSTONE
29802,NewMexico,35.508,-105.454,399.51559715519664,SALADO
29803,Arizona,33.612,-110.728,745.7663207999833,SALADO
29804,Michigan,43.504,-83.143,83.8914083722857,MARYSVILLE STORAGE SYSTEM
29805,Texas,34.094,-100.655,256.89621918199435,SALADO
29806,Colorado,37.828,-108.435,768.6555674335548,SALADO
29807,NewMexico,33.225,-106.72,370.5823100612202,SALADO
29808,Kansas,38.397,-97.318,733.0634398647184,BETHEL
29809,Arizona,34.458,-111.173,801.2409992378848,SALADO
29810,Michigan,46.151,-89.09,512.4886370524117,LACEY STORAGE
29811,Illinois,41.184,-89.486,382.92395112189,LACEY STORAGE
29812,Michigan,41.971,-86.14,94.90722326206628,LACEY STORAGE
29813,Pennsylvania,40.482,-76.576,216.4504314925121,SENECA LAKE STORAGE
29814,Texas,31.889,-103.197,24.405069965753587,KEYSTONE
29815,NorthDakota,47.403,-103.361,590.4763658551097,ASQUITH
29816,NewYork,42.17,-75.131,148.155319038228,SENECA LAKE STORAGE
29817,Colorado,37.686,-103.816,565.8454231849182,SALADO
29818,Tennessee,35.899,-89.717,436.86744619093423,PERRYVILLE
29819,Colorado,37.355,-102.673,521.8970576420363,SALADO
29820,Montana,46.882,-108.457,586.1322278255523,ASQUITH
29821,NewMexico,34.954,-108.458,581.375245637879,SALADO
29822,Arkansas,36.312,-93.074,420.0637743635298,ARCADIA
29823,Indiana,40.904,-86.306,196.7462773742688,LACEY STORAGE
29824,NewYork,43.294,-76.751,98.2709634117295,SENECA LAKE STORAGE
29825,Oklahoma,34.452,-98.432,368.494166761411,BETHEL
29826,NewMexico,32.992,-104.604,171.64176944742243,SALADO
29827,Texas,32.185,-101.302,151.51235772490992,SALADO
29828,Nebraska,41.747,-100.63,1027.7381090035606,SALADO
29829,Minnesota,47.768,-96.883,882.7233158698143,ASQUITH
29830,Kentucky,36.887,-87.98,553.4952796135188,SALTVILLE STORAGE
29831,Louisiana,30.959,-92.529,24.72179793677448,PINE PRAIRIE
29832,Nevada,40.438,-116.42,1474.1242458051852,ASQUITH
29833,Florida,29.567,-81.915,615.1389731400782,MCINTOSH SALT DOME
29834,Texas,33.931,-99.595,331.8072785120527,SALADO
29835,Nevada,40.324,-119.046,1590.587146288499,ASQUITH
29836,Ohio,41.767,-80.521,206.29791333133628,MARYSVILLE STORAGE SYSTEM
29837,SouthCarolina,34.342,-82.431,285.83402580832643,SALTVILLE STORAGE
29838,Colorado,38.922,-105.946,750.8872773988743,SALADO
29839,NorthCarolina,34.878,-80.176,262.99220156787703,SALTVILLE STORAGE
29840,Mississippi,31.887,-90.699,89.20233243610316,BOND SALT DOME
29841,Texas,32.0,-95.16,72.32852891986197,BETHEL
29842,Wyoming,41.031,-110.979,1179.7953534292017,SALADO
29843,Arkansas,34.663,-90.756,274.8885032760038,PERRYVILLE
29844,Nebraska,40.895,-99.696,956.006873269474,SALADO
29845,Missouri,38.307,-90.889,666.9316544448459,ARCADIA
29846,California,35.234,-118.152,1444.8400859770325,SALADO
29847,NewMexico,33.757,-103.516,138.84249096653505,SALADO
29848,Missouri,38.562,-92.834,669.551002085932,ARCADIA
29849,Washington,45.68,-122.499,1324.3315262509109,ASQUITH
29850,Pennsylvania,39.841,-75.602,305.9194444909856,SENECA LAKE STORAGE
29851,Kansas,38.102,-97.451,703.2003111353888,BETHEL
29852,Oregon,44.153,-121.97,1404.5201267966668,ASQUITH
29853,Missouri,39.392,-91.088,601.5578547608173,LACEY STORAGE
29854,Oklahoma,34.771,-95.658,320.360611776618,BETHEL
29855,Mississippi,34.825,-89.946,321.0358217795708,PERRYVILLE
29856,Mississippi,33.853,-90.291,212.9912661500801,PERRYVILLE
29857,Pennsylvania,40.994,-75.971,175.71849971114491,SENECA LAKE STORAGE
29858,California,34.711,-119.896,1598.206750095543,SALADO
29859,Texas,30.905,-102.976,118.75751971871703,KEYSTONE
29860,Texas,29.076,-98.876,265.0780062105475,MARKHAM
29861,Iowa,43.374,-94.551,768.701872791773,LACEY STORAGE
29862,Georgia,33.227,-84.214,419.5152694271629,MCINTOSH SALT DOME
29863,Illinois,41.379,-89.466,373.28896306450287,LACEY STORAGE
29864,NorthCarolina,36.484,-78.697,277.9453398596244,SALTVILLE STORAGE
29865,Kentucky,38.095,-84.335,264.9091023777047,SALTVILLE STORAGE
29866,Nevada,40.563,-114.836,1385.9216818775535,SALADO
29867,Montana,47.32,-107.901,532.8104163796356,ASQUITH
29868,Idaho,44.414,-111.675,915.0731090889668,ASQUITH
29869,Minnesota,43.641,-92.874,637.3982818763894,LACEY STORAGE
29870,Wyoming,43.664,-106.876,937.1893272777872,ASQUITH
29871,SouthCarolina,34.097,-81.15,311.8187694536026,SALTVILLE STORAGE
29872,Illinois,38.175,-90.061,630.4661421781673,LACEY STORAGE
29873,Tennessee,36.01,-85.369,336.1351296862873,SALTVILLE STORAGE
29874,Kansas,38.439,-100.119,686.9463788999687,SALADO
29875,Wyoming,42.481,-108.169,1070.6812977096142,ASQUITH
29876,Utah,38.479,-111.673,1029.9790105910454,SALADO
29877,SouthDakota,44.147,-98.056,1057.4663229536511,LACEY STORAGE
29878,Colorado,38.371,-108.961,844.1706529543242,SALADO
29879,Alabama,31.265,-86.941,102.22810023895912,MCINTOSH SALT DOME
29880,Mississippi,32.899,-89.072,116.28859396931426,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
29881,Iowa,42.201,-94.282,747.8670444275596,LACEY STORAGE
29882,Washington,46.471,-122.041,1243.2625514866695,ASQUITH
29883,Wyoming,44.899,-104.452,825.1230093417217,ASQUITH
29884,Texas,28.157,-99.449,335.1778908957175,MARKHAM
29885,Washington,48.808,-117.328,804.7521313922023,ASQUITH
29886,Oregon,44.603,-118.659,1185.907524857178,ASQUITH
29887,Idaho,43.355,-112.321,1043.3375918608497,ASQUITH
29888,NewMexico,32.373,-104.918,189.84506347961695,KEYSTONE
29889,Oregon,43.154,-124.047,1602.0621000456042,ASQUITH
29890,Colorado,40.12,-106.998,909.3785772928156,SALADO
29891,Texas,31.305,-95.295,87.56581636808092,BETHEL
29892,Texas,33.9,-102.742,138.56498912148442,SALADO
29893,Arizona,36.574,-112.613,997.6456763064016,SALADO
29894,Kansas,37.42,-94.955,573.9099521639973,ARCADIA
29895,Texas,29.597,-97.906,182.72985876250436,MARKHAM
29896,Colorado,38.565,-108.999,862.2390705901298,SALADO
29897,Nevada,41.749,-114.896,1288.181901296203,ASQUITH
29898,Florida,30.394,-83.904,404.68802694379946,MCINTOSH SALT DOME
29899,Arizona,34.621,-111.476,832.3010892073742,SALADO
29900,Kansas,38.744,-99.716,731.684953567824,SALADO
29901,Washington,47.944,-124.614,1325.5231324712122,ASQUITH
29902,Montana,48.867,-114.463,626.5834770240766,ASQUITH
29903,Mississippi,34.362,-90.646,246.78531602797835,PERRYVILLE
29904,Indiana,41.531,-85.471,106.89902146371836,LACEY STORAGE
29905,Alabama,33.484,-86.007,310.9739216599585,MCINTOSH SALT DOME
29906,NorthCarolina,35.371,-81.824,165.4232278142793,SALTVILLE STORAGE
29907,SouthCarolina,32.848,-79.969,474.70567233856224,SALTVILLE STORAGE
29908,NorthDakota,47.742,-99.001,762.0244847224947,ASQUITH
29909,Florida,30.83,-86.489,153.08217678277805,MCINTOSH SALT DOME
29910,Montana,48.322,-108.944,436.8665645775967,ASQUITH
29911,NewMexico,36.124,-105.131,440.0254915534152,SALADO
29912,Montana,47.153,-106.081,555.144973285137,ASQUITH
29913,Minnesota,43.771,-95.912,882.0861710347892,LACEY STORAGE
29914,Oklahoma,36.292,-99.718,493.9107459380632,SALADO
29915,SouthCarolina,33.594,-81.123,367.24418175069405,SALTVILLE STORAGE
29916,Mississippi,31.11,-89.112,32.957486891091634,HATTIESBURG/PETAL
29917,Utah,38.056,-112.702,1079.23382229137,SALADO
29918,Louisiana,31.547,-92.247,90.45139192284913,PINE PRAIRIE
29919,Michigan,44.196,-84.385,202.72475932714173,LACEY STORAGE
29920,Montana,48.212,-115.754,746.5450603896114,ASQUITH
29921,Arizona,33.65,-113.518,1004.108199729566,SALADO
29922,NewMexico,35.671,-104.532,370.3577586289973,SALADO
29923,Wyoming,43.574,-105.334,957.175905856248,ASQUITH
29924,Mississippi,33.658,-88.474,213.4486916776432,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
29925,Wisconsin,43.843,-89.964,415.39762478327526,LACEY STORAGE
29926,Montana,47.659,-109.778,526.0442704257048,ASQUITH
29927,California,33.819,-116.364,1268.4371415562207,SALADO
29928,NewMexico,32.59,-105.979,292.4270703146574,KEYSTONE
29929,NorthDakota,47.072,-98.161,859.2209714241777,ASQUITH
29930,Arkansas,35.16,-90.852,325.8895100208914,PERRYVILLE
29931,Montana,45.828,-106.804,697.0178138450469,ASQUITH
29932,Georgia,31.204,-82.115,562.0128092767955,MCINTOSH SALT DOME
29933,Idaho,42.264,-113.994,1205.927944780841,ASQUITH
29934,Indiana,39.655,-85.346,313.2252608764726,LACEY STORAGE
