,latitude,longitude,state
57804,42.2676,-75.5906,New York
57805,42.2484,-75.4714,New York
57806,42.2292,-75.3523,New York
57807,42.2099,-75.2332,New York
57808,42.1905,-75.1142,New York
57809,42.1709,-74.9953,New York
57810,42.1512,-74.8765,New York
57811,42.1315,-74.7577,New York
57812,42.1116,-74.639,New York
57813,42.0916,-74.5203,New York
57814,42.0715,-74.4017,New York
57815,42.0513,-74.2832,New York
57816,42.031,-74.1648,New York
57817,42.0106,-74.0464,New York
57818,41.9901,-73.9281,New York
57819,41.9695,-73.8098,New York
57820,41.9487,-73.6916,New York
57821,41.9279,-73.5735,New York
57822,41.9069,-73.4555,Connecticut
57823,41.8859,-73.3376,Connecticut
57824,41.8647,-73.2197,Connecticut
57825,41.8434,-73.1019,Connecticut
57826,41.822,-72.9841,Connecticut
57827,41.8006,-72.8664,Connecticut
57828,41.779,-72.7488,Connecticut
57829,41.7573,-72.6313,Connecticut
57830,41.7355,-72.5138,Connecticut
57831,41.7135,-72.3965,Connecticut
57832,41.6915,-72.2792,Connecticut
57833,41.6694,-72.1619,Connecticut
57834,41.6472,-72.0448,Connecticut
57835,41.6248,-71.9277,Connecticut
57836,41.6024,-71.8107,Connecticut
57837,41.5798,-71.6937,Rhode Island
57838,41.5572,-71.5769,Rhode Island
57839,41.5344,-71.4601,Rhode Island
57840,41.5115,-71.3434,Rhode Island
57841,41.4885,-71.2267,Rhode Island
57842,41.4655,-71.1102,Rhode Island
57843,41.4423,-70.9937,Massachusetts
57844,41.419,-70.8773,Massachusetts
57845,41.3956,-70.761,Massachusetts
57846,41.3721,-70.6447,Massachusetts
57847,41.3485,-70.5285,Massachusetts
57848,41.3248,-70.4124,Massachusetts
57849,41.301,-70.2964,Massachusetts
57850,41.277,-70.1805,Massachusetts
57851,41.253,-70.0646,Massachusetts
57852,41.2289,-69.9489,Massachusetts
57853,40.861,-124.162,California
57854,40.887,-124.0475,California
57855,40.9129,-123.933,California
57856,40.9387,-123.8184,California
57857,40.9645,-123.7037,California
57858,40.9901,-123.589,California
57859,41.0156,-123.4741,California
57860,41.041,-123.3592,California
57861,41.0663,-123.2442,California
57862,41.0915,-123.1291,California
57863,41.1166,-123.0139,California
57864,41.1416,-122.8986,California
57865,41.1665,-122.7833,California
57866,41.1913,-122.6679,California
57867,41.216,-122.5524,California
57868,41.2405,-122.4368,California
57869,41.265,-122.3211,California
57870,41.2894,-122.2054,California
57871,41.3137,-122.0895,California
57872,41.3378,-121.9736,California
57873,41.3619,-121.8576,California
57874,41.3858,-121.7416,California
57875,41.4097,-121.6254,California
57876,41.4334,-121.5092,California
57877,41.4571,-121.3929,California
57878,41.4806,-121.2765,California
57879,41.5041,-121.1601,California
57880,41.5274,-121.0435,California
57881,41.5506,-120.9269,California
57882,41.5737,-120.8102,California
57883,41.5967,-120.6935,California
57884,41.6196,-120.5766,California
57885,41.6424,-120.4597,California
57886,41.6651,-120.3427,California
57887,41.6877,-120.2257,California
57888,41.7102,-120.1085,California
57889,41.7326,-119.9913,Nevada
57890,41.7548,-119.874,Nevada
57891,41.777,-119.7566,Nevada
57892,41.7991,-119.6392,Nevada
57893,41.821,-119.5217,Nevada
57894,41.8429,-119.4041,Nevada
57895,41.8646,-119.2864,Nevada
57896,41.8862,-119.1687,Nevada
57897,41.9077,-119.0509,Nevada
57898,41.9292,-118.933,Nevada
57899,41.9505,-118.8151,Nevada
57900,41.9717,-118.697,Nevada
57901,41.9928,-118.579,Nevada
57902,42.0137,-118.4608,Oregon
57903,42.0346,-118.3426,Oregon
57904,42.0554,-118.2242,Oregon
57905,42.0761,-118.1059,Oregon
57906,42.0966,-117.9874,Oregon
57907,42.1171,-117.8689,Oregon
57908,42.1374,-117.7503,Oregon
57909,42.1576,-117.6317,Oregon
57910,42.1778,-117.5129,Oregon
57911,42.1978,-117.3942,Oregon
57912,42.2177,-117.2753,Oregon
57913,42.2375,-117.1564,Oregon
57914,42.2572,-117.0374,Oregon
57915,42.2767,-116.9183,Idaho
57916,42.2962,-116.7992,Idaho
57917,42.3156,-116.68,Idaho
57918,42.3348,-116.5607,Idaho
57919,42.354,-116.4414,Idaho
57920,42.373,-116.322,Idaho
57921,42.3919,-116.2025,Idaho
57922,42.4107,-116.083,Idaho
57923,42.4295,-115.9634,Idaho
57924,42.4481,-115.8438,Idaho
57925,42.4665,-115.7241,Idaho
57926,42.4849,-115.6043,Idaho
57927,42.5032,-115.4845,Idaho
57928,42.5213,-115.3645,Idaho
57929,42.5394,-115.2446,Idaho
57930,42.5573,-115.1246,Idaho
57931,42.5751,-115.0045,Idaho
57932,42.5929,-114.8843,Idaho
57933,42.6105,-114.7641,Idaho
57934,42.628,-114.6438,Idaho
57935,42.6453,-114.5235,Idaho
57936,42.6626,-114.4031,Idaho
57937,42.6798,-114.2826,Idaho
57938,42.6968,-114.1621,Idaho
57939,42.7138,-114.0415,Idaho
57940,42.7306,-113.9209,Idaho
57941,42.7473,-113.8002,Idaho
57942,42.7639,-113.6795,Idaho
57943,42.7804,-113.5587,Idaho
57944,42.7968,-113.4378,Idaho
57945,42.8131,-113.3169,Idaho
57946,42.8292,-113.1959,Idaho
57947,42.8453,-113.0749,Idaho
57948,42.8612,-112.9538,Idaho
57949,42.8771,-112.8326,Idaho
57950,42.8928,-112.7114,Idaho
57951,42.9084,-112.5902,Idaho
57952,42.9239,-112.4688,Idaho
57953,42.9392,-112.3475,Idaho
57954,42.9545,-112.2261,Idaho
57955,42.9697,-112.1046,Idaho
57956,42.9847,-111.9831,Idaho
57957,42.9996,-111.8615,Idaho
57958,43.0144,-111.7399,Idaho
57959,43.0291,-111.6182,Idaho
57960,43.0437,-111.4964,Idaho
57961,43.0582,-111.3746,Idaho
57962,43.0726,-111.2528,Idaho
57963,43.0868,-111.1309,Idaho
57964,43.101,-111.009,Wyoming
57965,43.115,-110.887,Wyoming
57966,43.1289,-110.765,Wyoming
57967,43.1427,-110.6429,Wyoming
57968,43.1564,-110.5207,Wyoming
57969,43.17,-110.3985,Wyoming
57970,43.1834,-110.2763,Wyoming
57971,43.1968,-110.154,Wyoming
57972,43.21,-110.0317,Wyoming
57973,43.2231,-109.9093,Wyoming
57974,43.2361,-109.7869,Wyoming
57975,43.249,-109.6644,Wyoming
57976,43.2618,-109.5419,Wyoming
57977,43.2744,-109.4194,Wyoming
57978,43.287,-109.2968,Wyoming
57979,43.2994,-109.1741,Wyoming
57980,43.3117,-109.0514,Wyoming
57981,43.3239,-108.9287,Wyoming
57982,43.336,-108.8059,Wyoming
57983,43.348,-108.6831,Wyoming
57984,43.3599,-108.5602,Wyoming
57985,43.3716,-108.4373,Wyoming
57986,43.3832,-108.3144,Wyoming
57987,43.3948,-108.1914,Wyoming
57988,43.4062,-108.0684,Wyoming
57989,43.4174,-107.9453,Wyoming
57990,43.4286,-107.8222,Wyoming
57991,43.4397,-107.699,Wyoming
57992,43.4506,-107.5758,Wyoming
57993,43.4614,-107.4526,Wyoming
57994,43.4722,-107.3293,Wyoming
57995,43.4828,-107.206,Wyoming
57996,43.4932,-107.0827,Wyoming
57997,43.5036,-106.9593,Wyoming
57998,43.5139,-106.8359,Wyoming
57999,43.524,-106.7124,Wyoming
58000,43.534,-106.5889,Wyoming
58001,43.5439,-106.4654,Wyoming
58002,43.5537,-106.3418,Wyoming
58003,43.5634,-106.2182,Wyoming
58004,43.5729,-106.0946,Wyoming
58005,43.5824,-105.9709,Wyoming
58006,43.5917,-105.8472,Wyoming
58007,43.6009,-105.7235,Wyoming
58008,43.61,-105.5997,Wyoming
58009,43.619,-105.4759,Wyoming
58010,43.6278,-105.3521,Wyoming
58011,43.6366,-105.2282,Wyoming
58012,43.6452,-105.1043,Wyoming
58013,43.6537,-104.9804,Wyoming
58014,43.6621,-104.8564,Wyoming
58015,43.6704,-104.7325,Wyoming
58016,43.6786,-104.6084,Wyoming
58017,43.6866,-104.4844,Wyoming
58018,43.6946,-104.3603,Wyoming
58019,43.7024,-104.2362,Wyoming
58020,43.7101,-104.1121,Wyoming
58021,43.7177,-103.9879,South Dakota
58022,43.7251,-103.8637,South Dakota
58023,43.7325,-103.7395,South Dakota
58024,43.7397,-103.6153,South Dakota
58025,43.7468,-103.491,South Dakota
58026,43.7538,-103.3667,South Dakota
58027,43.7607,-103.2424,South Dakota
58028,43.7675,-103.118,South Dakota
58029,43.7741,-102.9937,South Dakota
58030,43.7807,-102.8693,South Dakota
58031,43.7871,-102.7449,South Dakota
58032,43.7934,-102.6204,South Dakota
58033,43.7996,-102.496,South Dakota
58034,43.8056,-102.3715,South Dakota
58035,43.8116,-102.247,South Dakota
58036,43.8174,-102.1224,South Dakota
58037,43.8231,-101.9979,South Dakota
58038,43.8287,-101.8733,South Dakota
58039,43.8342,-101.7487,South Dakota
58040,43.8395,-101.6241,South Dakota
58041,43.8448,-101.4995,South Dakota
58042,43.8499,-101.3748,South Dakota
58043,43.8549,-101.2502,South Dakota
58044,43.8598,-101.1255,South Dakota
58045,43.8646,-101.0008,South Dakota
58046,43.8692,-100.8761,South Dakota
58047,43.8738,-100.7513,South Dakota
58048,43.8782,-100.6266,South Dakota
58049,43.8825,-100.5018,South Dakota
58050,43.8867,-100.377,South Dakota
58051,43.8908,-100.2522,South Dakota
58052,43.8947,-100.1274,South Dakota
58053,43.8985,-100.0026,South Dakota
58054,43.9023,-99.8777,South Dakota
58055,43.9059,-99.7529,South Dakota
58056,43.9093,-99.628,South Dakota
58057,43.9127,-99.5031,South Dakota
58058,43.9159,-99.3782,South Dakota
58059,43.9191,-99.2533,South Dakota
58060,43.9221,-99.1284,South Dakota
58061,43.925,-99.0035,South Dakota
58062,43.9278,-98.8786,South Dakota
58063,43.9304,-98.7536,South Dakota
58064,43.9329,-98.6287,South Dakota
58065,43.9354,-98.5037,South Dakota
58066,43.9377,-98.3787,South Dakota
58067,43.9399,-98.2537,South Dakota
58068,43.9419,-98.1287,South Dakota
58069,43.9439,-98.0037,South Dakota
58070,43.9457,-97.8787,South Dakota
58071,43.9474,-97.7537,South Dakota
58072,43.949,-97.6287,South Dakota
58073,43.9505,-97.5037,South Dakota
58074,43.9518,-97.3787,South Dakota
58075,43.9531,-97.2536,South Dakota
58076,43.9542,-97.1286,South Dakota
58077,43.9552,-97.0035,South Dakota
58078,43.9561,-96.8785,South Dakota
58079,43.9569,-96.7535,South Dakota
58080,43.9575,-96.6284,South Dakota
58081,43.9581,-96.5033,South Dakota
58082,43.9585,-96.3783,Minnesota
58083,43.9588,-96.2532,Minnesota
58084,43.959,-96.1282,Minnesota
58085,43.959,-96.0031,Minnesota
58086,43.959,-95.8781,Minnesota
58087,43.9588,-95.753,Minnesota
58088,43.9585,-95.628,Minnesota
58089,43.9581,-95.5029,Minnesota
58090,43.9576,-95.3779,Minnesota
58091,43.9569,-95.2528,Minnesota
58092,43.9562,-95.1278,Minnesota
58093,43.9553,-95.0027,Minnesota
58094,43.9543,-94.8777,Minnesota
58095,43.9532,-94.7526,Minnesota
58096,43.9519,-94.6276,Minnesota
58097,43.9506,-94.5026,Minnesota
58098,43.9491,-94.3775,Minnesota
58099,43.9475,-94.2525,Minnesota
58100,43.9458,-94.1275,Minnesota
58101,43.944,-94.0025,Minnesota
58102,43.942,-93.8775,Minnesota
58103,43.94,-93.7525,Minnesota
58104,43.9378,-93.6275,Minnesota
58105,43.9355,-93.5026,Minnesota
58106,43.9331,-93.3776,Minnesota
58107,43.9305,-93.2526,Minnesota
58108,43.9279,-93.1277,Minnesota
58109,43.9251,-93.0028,Minnesota
58110,43.9222,-92.8778,Minnesota
58111,43.9192,-92.7529,Minnesota
58112,43.9161,-92.628,Minnesota
58113,43.9129,-92.5031,Minnesota
58114,43.9095,-92.3782,Minnesota
58115,43.906,-92.2534,Minnesota
58116,43.9024,-92.1285,Minnesota
58117,43.8987,-92.0037,Minnesota
58118,43.8949,-91.8788,Minnesota
58119,43.891,-91.754,Minnesota
58120,43.8869,-91.6292,Minnesota
58121,43.8827,-91.5044,Minnesota
58122,43.8784,-91.3797,Minnesota
58123,43.874,-91.2549,Wisconsin
58124,43.8695,-91.1302,Wisconsin
58125,43.8648,-91.0054,Wisconsin
58126,43.86,-90.8807,Wisconsin
58127,43.8552,-90.7561,Wisconsin
58128,43.8502,-90.6314,Wisconsin
58129,43.845,-90.5067,Wisconsin
58130,43.8398,-90.3821,Wisconsin
58131,43.8344,-90.2575,Wisconsin
58132,43.829,-90.1329,Wisconsin
58133,43.8234,-90.0083,Wisconsin
58134,43.8177,-89.8838,Wisconsin
58135,43.8119,-89.7593,Wisconsin
58136,43.8059,-89.6348,Wisconsin
58137,43.7999,-89.5103,Wisconsin
58138,43.7937,-89.3858,Wisconsin
58139,43.7874,-89.2614,Wisconsin
58140,43.781,-89.1369,Wisconsin
58141,43.7745,-89.0125,Wisconsin
58142,43.7678,-88.8882,Wisconsin
58143,43.7611,-88.7638,Wisconsin
58144,43.7542,-88.6395,Wisconsin
58145,43.7472,-88.5152,Wisconsin
58146,43.7401,-88.3909,Wisconsin
58147,43.7328,-88.2667,Wisconsin
58148,43.7255,-88.1425,Wisconsin
58149,43.718,-88.0183,Wisconsin
58150,43.7105,-87.8941,Wisconsin
58151,43.7028,-87.77,Wisconsin
58152,43.695,-87.6459,Wisconsin
58153,43.6194,-86.5303,Michigan
58154,43.6105,-86.4065,Michigan
58155,43.6014,-86.2827,Michigan
58156,43.5922,-86.1589,Michigan
58157,43.5828,-86.0352,Michigan
58158,43.5734,-85.9116,Michigan
58159,43.5639,-85.7879,Michigan
58160,43.5542,-85.6643,Michigan
58161,43.5444,-85.5408,Michigan
58162,43.5345,-85.4172,Michigan
58163,43.5245,-85.2937,Michigan
58164,43.5144,-85.1703,Michigan
58165,43.5041,-85.0469,Michigan
58166,43.4938,-84.9235,Michigan
58167,43.4833,-84.8001,Michigan
58168,43.4727,-84.6768,Michigan
58169,43.462,-84.5536,Michigan
58170,43.4512,-84.4303,Michigan
58171,43.4402,-84.3071,Michigan
58172,43.4292,-84.184,Michigan
58173,43.418,-84.0609,Michigan
58174,43.4067,-83.9378,Michigan
58175,43.3953,-83.8148,Michigan
58176,43.3838,-83.6918,Michigan
58177,43.3722,-83.5688,Michigan
58178,43.3605,-83.4459,Michigan
58179,43.3486,-83.323,Michigan
58180,43.3366,-83.2002,Michigan
58181,43.3245,-83.0774,Michigan
58182,43.3123,-82.9547,Michigan
58183,43.3,-82.832,Michigan
58184,43.2876,-82.7094,Michigan
58185,43.2751,-82.5867,Michigan
58186,43.2624,-82.4642,Michigan
58187,42.8461,-78.9312,New York
58188,42.8301,-78.8102,New York
58189,42.8139,-78.6892,New York
58190,42.7976,-78.5683,New York
58191,42.7813,-78.4474,New York
58192,42.7648,-78.3266,New York
58193,42.7482,-78.2058,New York
58194,42.7314,-78.0851,New York
58195,42.7146,-77.9645,New York
58196,42.6977,-77.8439,New York
58197,42.6806,-77.7234,New York
58198,42.6635,-77.6029,New York
58199,42.6462,-77.4825,New York
58200,42.6288,-77.3622,New York
58201,42.6113,-77.2419,New York
58202,42.5937,-77.1217,New York
58203,42.576,-77.0015,New York
58204,42.5582,-76.8815,New York
58205,42.5403,-76.7614,New York
58206,42.5222,-76.6414,New York
58207,42.5041,-76.5215,New York
58208,42.4858,-76.4017,New York
58209,42.4675,-76.2819,New York
58210,42.449,-76.1622,New York
58211,42.4304,-76.0425,New York
58212,42.4117,-75.923,New York
58213,42.3929,-75.8034,New York
58214,42.374,-75.684,New York
58215,42.3549,-75.5646,New York
58216,42.3358,-75.4452,New York
58217,42.3165,-75.326,New York
58218,42.2972,-75.2068,New York
58219,42.2777,-75.0876,New York
58220,42.2581,-74.9686,New York
58221,42.2385,-74.8496,New York
58222,42.2187,-74.7307,New York
58223,42.1988,-74.6118,New York
58224,42.1788,-74.493,New York
58225,42.1586,-74.3743,New York
58226,42.1384,-74.2556,New York
58227,42.1181,-74.137,New York
58228,42.0976,-74.0185,New York
58229,42.0771,-73.9,New York
58230,42.0564,-73.7817,New York
58231,42.0357,-73.6634,New York
58232,42.0148,-73.5451,New York
58233,41.9938,-73.427,Connecticut
58234,41.9727,-73.3089,Connecticut
58235,41.9515,-73.1908,Connecticut
58236,41.9302,-73.0729,Connecticut
58237,41.9088,-72.955,Connecticut
58238,41.8873,-72.8372,Connecticut
58239,41.8657,-72.7194,Connecticut
58240,41.8439,-72.6018,Connecticut
58241,41.8221,-72.4842,Connecticut
58242,41.8002,-72.3667,Connecticut
58243,41.7781,-72.2492,Connecticut
58244,41.756,-72.1319,Connecticut
58245,41.7337,-72.0146,Connecticut
58246,41.7113,-71.8973,Connecticut
58247,41.6888,-71.7802,Rhode Island
58248,41.6663,-71.6631,Rhode Island
58249,41.6436,-71.5461,Rhode Island
58250,41.6208,-71.4292,Rhode Island
58251,41.5979,-71.3124,Rhode Island
58252,41.5749,-71.1956,Rhode Island
58253,41.5518,-71.0789,Massachusetts
58254,41.5285,-70.9623,Massachusetts
58255,41.5052,-70.8458,Massachusetts
58256,41.4818,-70.7293,Massachusetts
58257,41.4583,-70.6129,Massachusetts
58258,41.4346,-70.4966,Massachusetts
58259,41.339,-70.0322,Massachusetts
58260,41.3149,-69.9163,Massachusetts
58261,40.9464,-124.1969,California
58262,40.9724,-124.0824,California
58263,40.9984,-123.9677,California
58264,41.0242,-123.853,California
58265,41.05,-123.7382,California
58266,41.0756,-123.6233,California
58267,41.1012,-123.5083,California
58268,41.1266,-123.3933,California
58269,41.152,-123.2781,California
58270,41.1772,-123.1629,California
58271,41.2023,-123.0476,California
58272,41.2274,-122.9322,California
58273,41.2523,-122.8167,California
58274,41.2771,-122.7012,California
58275,41.3018,-122.5855,California
58276,41.3264,-122.4698,California
58277,41.3509,-122.354,California
58278,41.3753,-122.2382,California
58279,41.3996,-122.1222,California
58280,41.4238,-122.0062,California
58281,41.4479,-121.89,California
58282,41.4719,-121.7739,California
58283,41.4958,-121.6576,California
58284,41.5196,-121.5412,California
58285,41.5433,-121.4248,California
58286,41.5668,-121.3083,California
58287,41.5903,-121.1917,California
58288,41.6136,-121.075,California
58289,41.6369,-120.9583,California
58290,41.66,-120.8415,California
58291,41.6831,-120.7246,California
58292,41.706,-120.6076,California
58293,41.7289,-120.4905,California
58294,41.7516,-120.3734,California
58295,41.7742,-120.2562,California
58296,41.7967,-120.1389,California
58297,41.8191,-120.0216,California
58298,41.8414,-119.9042,Nevada
58299,41.8636,-119.7867,Nevada
58300,41.8857,-119.6691,Nevada
58301,41.9077,-119.5514,Nevada
58302,41.9295,-119.4337,Nevada
58303,41.9513,-119.3159,Nevada
58304,41.973,-119.198,Nevada
58305,41.9945,-119.0801,Oregon
58306,42.016,-118.9621,Oregon
58307,42.0373,-118.844,Oregon
58308,42.0585,-118.7258,Oregon
58309,42.0796,-118.6076,Oregon
58310,42.1007,-118.4893,Oregon
58311,42.1216,-118.3709,Oregon
58312,42.1424,-118.2525,Oregon
58313,42.1631,-118.134,Oregon
58314,42.1836,-118.0154,Oregon
58315,42.2041,-117.8967,Oregon
58316,42.2245,-117.778,Oregon
58317,42.2447,-117.6592,Oregon
58318,42.2649,-117.5403,Oregon
58319,42.2849,-117.4214,Oregon
58320,42.3049,-117.3024,Oregon
58321,42.3247,-117.1833,Oregon
58322,42.3444,-117.0642,Oregon
58323,42.364,-116.945,Idaho
58324,42.3835,-116.8257,Idaho
58325,42.4029,-116.7064,Idaho
58326,42.4222,-116.587,Idaho
58327,42.4413,-116.4675,Idaho
58328,42.4604,-116.348,Idaho
58329,42.4794,-116.2284,Idaho
58330,42.4982,-116.1087,Idaho
58331,42.5169,-115.989,Idaho
58332,42.5356,-115.8692,Idaho
58333,42.5541,-115.7493,Idaho
58334,42.5725,-115.6294,Idaho
58335,42.5908,-115.5094,Idaho
58336,42.6089,-115.3894,Idaho
58337,42.627,-115.2693,Idaho
58338,42.645,-115.1491,Idaho
58339,42.6628,-115.0288,Idaho
58340,42.6806,-114.9085,Idaho
58341,42.6982,-114.7882,Idaho
58342,42.7157,-114.6678,Idaho
58343,42.7331,-114.5473,Idaho
58344,42.7504,-114.4267,Idaho
58345,42.7676,-114.3061,Idaho
58346,42.7847,-114.1855,Idaho
58347,42.8017,-114.0647,Idaho
58348,42.8185,-113.944,Idaho
58349,42.8352,-113.8231,Idaho
58350,42.8519,-113.7022,Idaho
58351,42.8684,-113.5813,Idaho
58352,42.8848,-113.4603,Idaho
58353,42.9011,-113.3392,Idaho
58354,42.9173,-113.2181,Idaho
58355,42.9334,-113.0969,Idaho
58356,42.9493,-112.9756,Idaho
58357,42.9652,-112.8543,Idaho
58358,42.9809,-112.733,Idaho
58359,42.9965,-112.6116,Idaho
58360,43.012,-112.4901,Idaho
58361,43.0274,-112.3686,Idaho
58362,43.0427,-112.247,Idaho
58363,43.0579,-112.1254,Idaho
58364,43.073,-112.0037,Idaho
58365,43.0879,-111.882,Idaho
58366,43.1027,-111.7602,Idaho
58367,43.1175,-111.6384,Idaho
58368,43.1321,-111.5165,Idaho
58369,43.1466,-111.3946,Idaho
58370,43.161,-111.2726,Idaho
58371,43.1752,-111.1505,Idaho
58372,43.1894,-111.0284,Wyoming
58373,43.2034,-110.9063,Wyoming
58374,43.2174,-110.7841,Wyoming
58375,43.2312,-110.6619,Wyoming
58376,43.2449,-110.5396,Wyoming
58377,43.2585,-110.4172,Wyoming
58378,43.272,-110.2948,Wyoming
58379,43.2853,-110.1724,Wyoming
58380,43.2986,-110.0499,Wyoming
58381,43.3117,-109.9274,Wyoming
58382,43.3247,-109.8048,Wyoming
58383,43.3376,-109.6822,Wyoming
58384,43.3504,-109.5595,Wyoming
58385,43.3631,-109.4368,Wyoming
58386,43.3757,-109.3141,Wyoming
58387,43.3881,-109.1913,Wyoming
58388,43.4005,-109.0684,Wyoming
58389,43.4127,-108.9455,Wyoming
58390,43.4248,-108.8226,Wyoming
58391,43.4368,-108.6996,Wyoming
58392,43.4487,-108.5766,Wyoming
58393,43.4604,-108.4535,Wyoming
58394,43.4721,-108.3304,Wyoming
58395,43.4836,-108.2073,Wyoming
58396,43.495,-108.0841,Wyoming
58397,43.5063,-107.9609,Wyoming
58398,43.5175,-107.8376,Wyoming
58399,43.5286,-107.7143,Wyoming
58400,43.5395,-107.5909,Wyoming
58401,43.5504,-107.4676,Wyoming
58402,43.5611,-107.3441,Wyoming
58403,43.5717,-107.2207,Wyoming
58404,43.5822,-107.0972,Wyoming
58405,43.5926,-106.9736,Wyoming
58406,43.6029,-106.85,Wyoming
58407,43.613,-106.7264,Wyoming
58408,43.6231,-106.6028,Wyoming
58409,43.633,-106.4791,Wyoming
58410,43.6428,-106.3554,Wyoming
58411,43.6525,-106.2316,Wyoming
58412,43.662,-106.1078,Wyoming
58413,43.6715,-105.984,Wyoming
58414,43.6808,-105.8601,Wyoming
58415,43.6901,-105.7362,Wyoming
58416,43.6992,-105.6123,Wyoming
58417,43.7082,-105.4883,Wyoming
58418,43.717,-105.3643,Wyoming
58419,43.7258,-105.2403,Wyoming
58420,43.7344,-105.1163,Wyoming
58421,43.743,-104.9922,Wyoming
58422,43.7514,-104.8681,Wyoming
58423,43.7597,-104.7439,Wyoming
58424,43.7678,-104.6197,Wyoming
58425,43.7759,-104.4955,Wyoming
58426,43.7838,-104.3713,Wyoming
58427,43.7917,-104.247,Wyoming
58428,43.7994,-104.1227,Wyoming
58429,43.807,-103.9984,South Dakota
58430,43.8145,-103.874,South Dakota
58431,43.8218,-103.7497,South Dakota
58432,43.8291,-103.6253,South Dakota
58433,43.8362,-103.5008,South Dakota
58434,43.8432,-103.3764,South Dakota
58435,43.8501,-103.2519,South Dakota
58436,43.8569,-103.1274,South Dakota
58437,43.8635,-103.0029,South Dakota
58438,43.8701,-102.8783,South Dakota
58439,43.8765,-102.7537,South Dakota
58440,43.8828,-102.6291,South Dakota
58441,43.889,-102.5045,South Dakota
58442,43.8951,-102.3798,South Dakota
58443,43.901,-102.2552,South Dakota
58444,43.9069,-102.1305,South Dakota
58445,43.9126,-102.0058,South Dakota
58446,43.9182,-101.881,South Dakota
58447,43.9237,-101.7563,South Dakota
58448,43.929,-101.6315,South Dakota
58449,43.9343,-101.5067,South Dakota
58450,43.9394,-101.3819,South Dakota
58451,43.9444,-101.2571,South Dakota
58452,43.9493,-101.1322,South Dakota
58453,43.9541,-101.0074,South Dakota
58454,43.9588,-100.8825,South Dakota
58455,43.9633,-100.7576,South Dakota
58456,43.9678,-100.6327,South Dakota
58457,43.9721,-100.5077,South Dakota
58458,43.9763,-100.3828,South Dakota
58459,43.9803,-100.2578,South Dakota
58460,43.9843,-100.1328,South Dakota
58461,43.9881,-100.0079,South Dakota
58462,43.9918,-99.8828,South Dakota
58463,43.9955,-99.7578,South Dakota
58464,43.9989,-99.6328,South Dakota
58465,44.0023,-99.5077,South Dakota
58466,44.0056,-99.3827,South Dakota
58467,44.0087,-99.2576,South Dakota
58468,44.0117,-99.1325,South Dakota
58469,44.0146,-99.0075,South Dakota
58470,44.0174,-98.8823,South Dakota
58471,44.02,-98.7572,South Dakota
58472,44.0226,-98.6321,South Dakota
58473,44.025,-98.507,South Dakota
58474,44.0273,-98.3818,South Dakota
58475,44.0295,-98.2567,South Dakota
58476,44.0316,-98.1315,South Dakota
58477,44.0335,-98.0064,South Dakota
58478,44.0354,-97.8812,South Dakota
58479,44.0371,-97.756,South Dakota
58480,44.0387,-97.6309,South Dakota
58481,44.0402,-97.5057,South Dakota
58482,44.0415,-97.3805,South Dakota
58483,44.0428,-97.2553,South Dakota
58484,44.0439,-97.1301,South Dakota
58485,44.0449,-97.0049,South Dakota
58486,44.0458,-96.8797,South Dakota
58487,44.0465,-96.7544,South Dakota
58488,44.0472,-96.6292,South Dakota
58489,44.0477,-96.504,South Dakota
58490,44.0482,-96.3788,Minnesota
58491,44.0485,-96.2536,Minnesota
58492,44.0486,-96.1284,Minnesota
58493,44.0487,-96.0031,Minnesota
58494,44.0486,-95.8779,Minnesota
58495,44.0485,-95.7527,Minnesota
58496,44.0482,-95.6275,Minnesota
58497,44.0478,-95.5022,Minnesota
58498,44.0472,-95.377,Minnesota
58499,44.0466,-95.2518,Minnesota
58500,44.0458,-95.1266,Minnesota
58501,44.0449,-95.0014,Minnesota
58502,44.0439,-94.8762,Minnesota
58503,44.0428,-94.751,Minnesota
58504,44.0416,-94.6258,Minnesota
58505,44.0402,-94.5006,Minnesota
58506,44.0387,-94.3754,Minnesota
58507,44.0372,-94.2502,Minnesota
58508,44.0354,-94.125,Minnesota
58509,44.0336,-93.9999,Minnesota
58510,44.0317,-93.8747,Minnesota
58511,44.0296,-93.7496,Minnesota
58512,44.0274,-93.6244,Minnesota
58513,44.0251,-93.4993,Minnesota
58514,44.0227,-93.3741,Minnesota
58515,44.0202,-93.249,Minnesota
58516,44.0175,-93.1239,Minnesota
58517,44.0147,-92.9988,Minnesota
58518,44.0119,-92.8737,Minnesota
58519,44.0088,-92.7486,Minnesota
58520,44.0057,-92.6236,Minnesota
58521,44.0025,-92.4985,Minnesota
58522,43.9991,-92.3735,Minnesota
58523,43.9956,-92.2484,Minnesota
58524,43.992,-92.1234,Minnesota
58525,43.9883,-91.9984,Minnesota
58526,43.9845,-91.8734,Minnesota
58527,43.9805,-91.7484,Minnesota
58528,43.9765,-91.6235,Minnesota
58529,43.9723,-91.4985,Minnesota
58530,43.968,-91.3736,Wisconsin
58531,43.9635,-91.2487,Wisconsin
58532,43.959,-91.1238,Wisconsin
58533,43.9544,-90.9989,Wisconsin
58534,43.9496,-90.874,Wisconsin
58535,43.9447,-90.7492,Wisconsin
58536,43.9397,-90.6243,Wisconsin
58537,43.9345,-90.4995,Wisconsin
58538,43.9293,-90.3747,Wisconsin
58539,43.9239,-90.25,Wisconsin
